101	0.2631912090247956
102	0.34123589981736
103	0.4102823646134038
104	0.48492054315437744
105	0.3397079446315824
106	0.2435847851721964
107	0.4369940906425568
108	0.26395521858321513
109	0.3759322773222578
110	0.33311370753448116
111	0.5026174899187181
112	0.45658199110101705
113	0.2877480351008072
114	0.2253832856690367
115	0.25080990776310835
116	0.3272310408209268
117	0.5753653441200294
118	0.36845328262128263
119	0.2392182764451936
120	0.35317056094126636
121	0.6498381057338553
122	0.76120249986077
123	0.6305450102904675
124	0.6468217263530617
125	0.7883636420566829
126	0.8136669879577966
127	0.9476593630982855
128	0.5156438465213538
129	0.5820308865269486
130	0.48939790481047024
131	0.5341891334105223
132	0.5986570277534612
133	0.6152383295797913
134	0.8516377060761023
135	0.7779390467701438
136	0.6939408064965648
137	0.6443052998490606
138	0.9203242463586114
139	0.6873629576085158
140	0.6821481576279226
166	0.3185454805907916
167	0.2777937731433752
168	0.29367383563854954
169	0.21857454457421216
170	0.21104722117645758
171	0.8032805246149956
172	0.7728899638974945
173	0.5641350378126925
174	0.660317946009464
175	0.6926470690442628
