1	0.21976084844169297
2	0.20958707055484307
3	0.3603139620561034
4	1
5	0.2876525932207785
6	0.23616965887297048
7	1
8	0.1346579486840561
9	0.22521834559755866
10	0.24134551020611994
11	0.17804807831712913
12	0.4348189752268172
13	0.25641930844497524
14	0.22330984718572505
15	0.3136612635778069
16	0.31551098221524776
17	0.306333369552897
18	0.31541393728336875
19	0.39898672180210604
20	0.31025845980339417
21	0.24947498842883165
22	0.22993102410418284
23	0.287526776992378
24	0.24887953993834352
25	0.2937661684227381
26	0.3624356332517842
27	0.2561689160013445
28	0.12724054491485726
29	0.2778412146322261
30	0.2929703706942139
31	0.28219574939575964
32	0.25964221783708813
33	0.2870115692836661
34	0.312857514826203
35	0.3593261871246166
36	0.2839339979436442
37	0.3360132818301091
38	0.23422876703767675
39	0.29596979408262986
40	0.3234013511557131
41	0.3037081077430468
42	0.25328353766577805
43	0.3154078017068561
44	0.29679308940383053
45	0.2591905075176039
46	0.3035731775698754
47	0.3768057887578307
48	0.3696328688319455
49	0.1850181540196489
50	0.23947561726319228
51	0.29210871696654395
52	0.15018548663388398
53	1
54	0.18831328340734105
55	0.22069669621743207
56	0.2564572504972481
57	0.34555452689040467
58	0.18127949959485865
59	0.19043763531452895
60	0.309982937882465
61	0.39157619602881605
62	0.269099878422306
63	1
64	0.3940194249456818
65	0.3925300155768228
66	0.44205673662722933
67	0.2326606045597067
68	0.3120007947994795
69	0.3198599684930836
70	0.3381043989113261
71	0.273294377874851
72	0.3475318953273019
73	0.3230702401411616
74	0.23344764692468914
75	0.3142553171203826
76	0.304966037361239
77	0.2647590523227485
78	0.2543937253886957
79	0.2876102154784569
80	0.2951983284680752
81	0.31715121154104714
82	0.25243764884221287
83	0.2718288350298094
84	0.257438957001674
85	0.29502890417346367
86	0.27924543879762853
87	0.2765800777911782
88	0.27324380054080216
89	0.3166804820748886
90	0.2924413894304812
91	0.29308357857372
92	0.21542067595045053
93	0.2956469632367758
94	0.26282113745227426
95	0.32566754576613727
96	0.250225491981639
97	0.2688665425979135
98	0.28612010110537917
99	0.22602820482334735
100	0.24488913376766175
141	0.252994008512902
142	1
143	0.2596407702452468
144	0.20244798142157505
145	1
146	0.07499380888241547
147	0.30711637451285234
148	0.3813042376162951
149	0.28259046295891765
150	0.2747987621101278
151	0.4184792712810128
152	0.31948374634885907
153	0.29282007850424246
154	0.24734769548613716
155	0.23491509108387143
156	0.25207527793172346
157	0.34027565058105946
158	0.2650300484632894
159	0.2514632217213187
160	0.31420727183919084
161	0.30405907363860324
162	0.3281194086663791
163	0.333495678800226
164	0.2092161632508738
165	0.3598751947724391
